age,gender,split,final
39,M,1:45:45,4:05:14
34,M,1:51:48,4:05:14
25,M,1:53:28,4:05:15
43,M,1:46:59,4:05:15
37,M,1:51:27,4:05:15
39,M,1:40:21,4:05:16
46,W,1:50:09,4:05:16
47,M,1:47:36,4:05:16
40,M,1:43:08,4:05:17
55,M,1:47:52,4:05:17
23,W,1:49:48,4:05:18
43,W,1:53:25,4:05:18
31,W,1:59:03,4:05:18
36,M,1:45:48,4:05:18
45,M,1:52:56,4:05:19
51,W,1:56:33,4:05:19
43,M,1:46:22,4:05:19
36,M,1:45:16,4:05:19
40,W,1:44:04,4:05:19
39,W,1:53:04,4:05:20
27,M,1:46:49,4:05:20
44,M,1:52:32,4:05:21
51,M,1:47:08,4:05:21
52,M,1:48:38,4:05:21
53,M,1:49:18,4:05:21
30,M,1:48:03,4:05:22
36,M,1:43:00,4:05:22
51,M,1:52:11,4:05:22
25,W,1:48:19,4:05:23
29,M,1:48:53,4:05:23
31,M,1:50:51,4:05:23
31,M,1:50:41,4:05:23
36,W,1:55:06,4:05:24
39,W,1:59:19,4:05:24
36,M,1:50:47,4:05:25
35,M,1:44:47,4:05:25
32,W,1:43:53,4:05:25
43,M,1:47:36,4:05:26
51,M,1:47:44,4:05:26
43,W,1:56:04,4:05:26
44,M,1:47:12,4:05:26
53,M,1:49:16,4:05:27
50,W,1:50:22,4:05:27
47,M,1:39:38,4:05:27
38,M,1:49:30,4:05:27
33,M,1:53:12,4:05:28
28,M,1:48:20,4:05:28
41,M,1:43:59,4:05:29
54,W,1:55:48,4:05:30
39,M,1:51:39,4:05:30
37,M,1:45:20,4:05:32
61,M,1:48:38,4:05:32
48,W,1:45:54,4:05:32
42,M,1:42:32,4:05:33
45,M,1:47:46,4:05:33
31,M,1:51:22,4:05:33
38,M,1:51:01,4:05:34
28,M,1:55:56,4:05:34
47,M,2:00:13,4:05:36
38,M,1:54:26,4:05:36
32,M,1:52:56,4:05:37
40,M,1:50:15,4:05:37
56,M,1:51:31,4:05:37
34,M,1:48:09,4:05:37
41,M,1:49:20,4:05:38
46,M,1:45:24,4:05:38
34,M,1:48:58,4:05:38
53,M,1:48:56,4:05:38
27,M,1:49:13,4:05:38
30,M,1:44:56,4:05:38
37,M,1:52:01,4:05:39
39,M,1:47:47,4:05:39
25,W,1:58:59,4:05:40
46,M,1:50:53,4:05:40
53,M,1:43:47,4:05:40
26,M,1:50:46,4:05:41
30,M,1:51:59,4:05:42
44,M,1:50:02,4:05:42
51,M,1:50:45,4:05:42
33,M,1:46:04,4:05:42
27,M,1:52:42,4:05:43
53,M,1:49:27,4:05:44
45,W,1:56:34,4:05:44
48,M,1:50:10,4:05:45
41,M,1:52:27,4:05:46
40,M,1:54:53,4:05:46
30,W,1:50:43,4:05:46
26,W,1:52:57,4:05:47
48,M,1:59:31,4:05:47
48,M,2:00:47,4:05:48
41,M,1:44:56,4:05:49
47,M,1:51:16,4:05:49
29,M,1:50:51,4:05:50
30,W,1:58:25,4:05:50
37,M,1:52:29,4:05:52
51,M,1:48:09,4:05:52
23,W,1:47:29,4:05:52
52,W,1:59:08,4:05:52
45,M,1:41:29,4:05:53
26,M,1:49:39,4:05:53
58,M,1:46:36,4:05:54
39,W,1:50:58,4:05:54
35,M,1:57:04,4:05:55
47,W,1:52:53,4:05:55
42,M,1:45:25,4:05:55
28,W,1:47:32,4:05:55
46,M,1:49:47,4:05:56
29,M,1:49:10,4:05:56
27,W,1:44:56,4:05:57
26,M,1:43:00,4:05:58
41,M,1:55:25,4:05:58
40,M,1:50:34,4:05:58
43,M,1:49:47,4:05:59
52,M,1:46:54,4:05:59
59,M,1:54:48,4:05:59
36,M,1:55:25,4:06:00
44,M,1:50:48,4:06:00
39,M,1:50:09,4:06:00
26,W,1:50:42,4:06:00
44,M,1:49:21,4:06:00
38,M,1:45:10,4:06:00
61,M,1:44:56,4:06:01
50,M,1:48:22,4:06:01
32,M,1:56:53,4:06:02
42,W,1:54:14,4:06:02
37,M,1:49:48,4:06:02
26,W,1:48:03,4:06:02
37,W,1:44:03,4:06:03
49,M,1:47:39,4:06:03
38,M,1:41:47,4:06:03
40,M,1:41:46,4:06:03
47,M,1:49:17,4:06:04
48,M,1:52:08,4:06:04
51,M,1:46:15,4:06:04
42,M,1:53:07,4:06:04
49,M,1:53:08,4:06:04
39,W,1:35:31,4:06:04
42,W,1:47:54,4:06:05
29,M,1:40:44,4:06:05
50,M,1:44:06,4:06:06
40,M,1:48:48,4:06:06
31,W,1:54:31,4:06:06
20,W,1:48:33,4:06:06
25,M,1:48:51,4:06:07
47,M,1:45:26,4:06:07
33,M,1:50:50,4:06:07
46,W,1:46:21,4:06:07
32,M,1:50:27,4:06:07
50,M,1:48:01,4:06:08
40,W,1:50:25,4:06:09
33,M,1:50:00,4:06:09
36,M,1:54:08,4:06:10
40,M,1:49:08,4:06:10
34,M,1:50:32,4:06:10
45,M,1:42:50,4:06:10
57,M,1:48:17,4:06:10
31,W,1:47:28,4:06:10
51,M,1:49:17,4:06:11
45,M,1:47:48,4:06:11
25,M,1:53:27,4:06:12
36,M,1:51:13,4:06:13
36,W,1:59:01,4:06:13
31,M,1:50:45,4:06:13
56,M,1:41:57,4:06:14
46,M,1:51:41,4:06:14
41,M,1:49:50,4:06:15
42,M,1:44:20,4:06:15
24,M,1:47:18,4:06:15
51,W,1:49:04,4:06:15
23,M,1:50:07,4:06:15
42,M,2:01:29,4:06:16
43,M,1:46:45,4:06:16
40,M,1:48:00,4:06:16
35,M,1:42:18,4:06:16
33,M,1:40:56,4:06:16
46,M,1:52:56,4:06:17
34,M,1:53:42,4:06:17
34,M,2:01:04,4:06:17
23,W,1:46:37,4:06:17
46,M,1:46:36,4:06:18
41,M,1:42:51,4:06:18
44,M,1:51:21,4:06:18
32,W,1:47:58,4:06:18
29,W,1:47:57,4:06:18
34,W,1:50:57,4:06:19
38,M,1:49:17,4:06:19
27,W,1:49:18,4:06:20
46,M,1:43:24,4:06:20
34,W,1:54:44,4:06:21
43,M,1:55:24,4:06:21
44,M,1:53:06,4:06:21
63,M,2:00:19,4:06:21
50,M,1:54:17,4:06:22
47,M,1:55:38,4:06:22
32,W,1:59:43,4:06:22
26,M,1:48:31,4:06:22
57,M,1:49:34,4:06:22
36,M,1:40:06,4:06:22
34,M,1:49:25,4:06:23
63,M,1:48:10,4:06:24
38,M,1:50:17,4:06:24
51,W,1:58:05,4:06:24
40,W,1:53:23,4:06:24
21,M,1:51:04,4:06:24
35,W,1:53:30,4:06:25
30,M,1:50:33,4:06:25
40,M,1:45:15,4:06:25
29,M,1:47:00,4:06:25
45,M,1:49:11,4:06:25
22,M,1:44:40,4:06:25
51,M,1:49:59,4:06:26
33,W,1:48:29,4:06:26
53,M,1:44:35,4:06:26
39,M,1:48:04,4:06:27
47,M,1:42:51,4:06:27
31,M,1:52:37,4:06:28
26,W,1:59:26,4:06:28
27,M,1:51:36,4:06:29
40,M,1:56:18,4:06:29
50,M,1:53:08,4:06:29
46,W,1:46:11,4:06:29
52,M,1:49:15,4:06:29
42,M,1:53:27,4:06:30
42,M,1:51:39,4:06:30
56,M,1:53:15,4:06:30
40,M,1:51:31,4:06:30
56,M,1:57:20,4:06:30
25,M,2:00:18,4:06:30
38,M,1:56:52,4:06:30
32,M,1:50:38,4:06:31
29,M,1:48:27,4:06:31
37,M,1:49:36,4:06:31
53,M,1:49:07,4:06:31
28,W,1:54:40,4:06:32
36,M,1:50:29,4:06:32
37,M,1:47:48,4:06:32
41,M,1:51:37,4:06:32
29,M,1:47:08,4:06:32
45,W,1:50:32,4:06:32
39,W,1:49:11,4:06:32
31,M,1:42:03,4:06:33
37,M,1:44:11,4:06:33
42,M,2:03:03,4:06:33
42,M,1:54:03,4:06:33
39,M,1:50:14,4:06:34
49,M,1:50:27,4:06:34
45,M,1:43:49,4:06:34
58,M,1:51:16,4:06:34
40,M,1:52:01,4:06:35
41,W,1:55:54,4:06:35
33,M,1:54:35,4:06:35
51,M,1:47:23,4:06:35
36,M,1:47:00,4:06:35
46,M,1:44:26,4:06:35
26,M,1:57:21,4:06:36
24,W,1:47:44,4:06:36
45,M,1:52:31,4:06:37
42,M,1:32:55,4:06:37
31,W,1:54:46,4:06:38
34,M,1:53:20,4:06:38
45,M,1:57:57,4:06:38
62,M,1:49:08,4:06:38
38,M,1:48:19,4:06:38
42,M,1:42:09,4:06:39
42,M,1:46:50,4:06:39
32,W,1:52:10,4:06:39
38,M,1:50:18,4:06:39
37,M,1:46:53,4:06:39
25,M,1:42:48,4:06:40
42,M,1:45:06,4:06:41
40,M,1:46:55,4:06:41
51,M,1:52:45,4:06:42
28,M,1:51:00,4:06:42
37,M,1:47:59,4:06:42
43,M,1:50:07,4:06:43
51,M,1:44:37,4:06:43
29,M,1:50:39,4:06:43
41,M,1:45:39,4:06:44
47,M,1:49:53,4:06:44
41,W,1:49:27,4:06:45
47,M,1:43:08,4:06:46
45,W,2:00:38,4:06:46
31,M,1:45:51,4:06:46
42,M,1:52:34,4:06:47
30,W,1:52:35,4:06:47
41,M,1:47:07,4:06:47
46,W,1:51:12,4:06:47
58,M,1:45:31,4:06:48
52,M,1:50:35,4:06:48
39,M,1:45:36,4:06:48
38,M,1:49:57,4:06:48
24,M,1:46:41,4:06:48
39,M,1:53:57,4:06:48
23,M,1:51:00,4:06:48
55,M,1:47:53,4:06:50
27,M,1:47:44,4:06:50
45,M,1:47:13,4:06:50
28,M,1:41:54,4:06:50
38,M,1:50:55,4:06:51
32,M,1:41:21,4:06:52
50,M,1:49:15,4:06:52
32,M,1:43:19,4:06:53
56,M,1:53:30,4:06:54
29,W,1:46:43,4:06:54
47,W,1:51:03,4:06:54
37,M,1:49:00,4:06:55
30,M,1:58:25,4:06:55
53,M,1:57:53,4:06:55
25,M,1:46:28,4:06:55
40,M,1:50:02,4:06:56
31,M,1:50:20,4:06:56
28,M,1:44:37,4:06:57
40,M,1:50:20,4:06:57
32,M,1:51:47,4:06:57
40,M,1:55:28,4:06:57
46,M,1:43:48,4:06:57
44,M,1:54:04,4:06:57
48,M,1:51:43,4:06:58
34,M,1:50:31,4:06:59
45,M,1:43:42,4:06:59
41,W,1:56:21,4:07:00
29,M,1:48:47,4:07:00
39,M,1:48:31,4:07:01
47,W,1:46:38,4:07:01
33,M,1:50:28,4:07:01
37,M,1:50:41,4:07:01
49,M,1:50:18,4:07:01
50,M,1:48:47,4:07:01
31,W,1:48:24,4:07:02
32,W,1:58:35,4:07:02
36,M,1:44:27,4:07:02
47,M,1:47:21,4:07:02
34,M,1:44:19,4:07:03
30,M,1:52:48,4:07:03
48,M,1:46:38,4:07:03
39,M,1:51:01,4:07:03
48,M,1:46:42,4:07:03
30,W,1:53:19,4:07:03
45,M,1:46:53,4:07:05
26,M,1:46:15,4:07:05
24,M,1:47:08,4:07:05
36,M,1:38:43,4:07:06
29,M,1:48:11,4:07:06
21,M,1:50:35,4:07:06
46,M,1:51:38,4:07:06
30,M,1:54:39,4:07:06
41,W,1:48:34,4:07:06
51,M,1:50:02,4:07:07
36,M,1:53:35,4:07:07
52,M,1:42:52,4:07:08
34,M,1:51:26,4:07:08
28,M,1:48:53,4:07:08
33,M,1:50:22,4:07:09
35,M,1:50:48,4:07:09
50,M,1:47:53,4:07:09
42,M,1:51:36,4:07:09
39,W,1:50:24,4:07:10
39,M,1:48:27,4:07:10
30,M,1:46:39,4:07:11
32,W,1:50:29,4:07:12
32,M,1:45:19,4:07:12
51,M,1:46:36,4:07:12
38,W,1:52:47,4:07:12
32,W,1:49:23,4:07:13
52,M,1:53:31,4:07:14
37,M,1:46:51,4:07:14
45,M,1:54:31,4:07:15
57,M,1:56:09,4:07:15
36,W,1:51:04,4:07:16
38,M,1:51:51,4:07:16
48,W,1:51:08,4:07:17
41,M,1:52:46,4:07:17
56,M,1:54:29,4:07:17
29,M,1:52:33,4:07:18
41,M,1:42:28,4:07:18
51,W,1:48:32,4:07:18
19,M,1:50:34,4:07:18
44,M,1:50:06,4:07:19
43,M,1:48:44,4:07:19
49,M,1:57:29,4:07:20
46,M,1:44:16,4:07:20
27,M,1:46:43,4:07:20
41,M,1:58:25,4:07:21
41,M,1:46:13,4:07:21
43,M,1:50:12,4:07:21
55,M,1:46:21,4:07:22
31,M,1:40:28,4:07:22
42,W,1:48:14,4:07:22
54,W,1:51:27,4:07:22
45,M,1:58:11,4:07:23
39,M,1:49:50,4:07:23
31,M,1:48:01,4:07:23
35,W,1:49:15,4:07:24
34,M,1:42:37,4:07:24
28,W,1:47:23,4:07:24
53,M,1:47:18,4:07:25
34,M,1:48:58,4:07:26
29,M,1:51:17,4:07:27
58,M,1:54:23,4:07:27
28,M,1:50:53,4:07:28
39,M,1:56:30,4:07:28
29,W,1:48:56,4:07:29
37,W,1:45:43,4:07:29
32,M,1:46:02,4:07:29
40,M,1:51:06,4:07:29
28,M,1:39:40,4:07:30
33,M,1:56:27,4:07:30
27,W,1:50:51,4:07:30
45,W,1:48:36,4:07:30
54,W,1:53:42,4:07:31
46,M,1:56:18,4:07:31
31,M,1:44:28,4:07:31
35,M,1:53:41,4:07:31
28,M,1:50:18,4:07:31
23,M,1:46:55,4:07:31
40,M,1:51:23,4:07:32
46,M,1:46:23,4:07:32
56,M,1:52:40,4:07:33
37,M,1:36:37,4:07:34
53,M,1:54:33,4:07:35
31,W,1:48:24,4:07:35
29,M,1:51:03,4:07:37
28,M,1:52:22,4:07:38
50,M,1:45:12,4:07:38
40,M,1:50:13,4:07:39
28,M,1:37:09,4:07:39
44,M,1:48:19,4:07:39
47,M,1:47:07,4:07:39
38,M,1:46:24,4:07:40
47,W,1:47:21,4:07:41
50,M,1:53:58,4:07:41
58,M,1:52:04,4:07:43
54,M,1:45:40,4:07:43
30,M,1:54:56,4:07:43
34,M,1:54:03,4:07:43
40,M,1:50:17,4:07:44
43,M,1:45:25,4:07:44
43,M,1:51:44,4:07:45
45,M,1:51:28,4:07:45
54,W,1:56:54,4:07:45
51,M,1:50:48,4:07:46
54,W,1:51:31,4:07:46
43,M,2:04:56,4:07:46
58,M,1:52:11,4:07:46
39,M,1:56:30,4:07:46
46,W,1:46:30,4:07:46
28,M,1:51:49,4:07:47
53,M,1:48:53,4:07:47
34,M,1:52:07,4:07:47
32,M,1:49:28,4:07:47
43,M,1:40:31,4:07:48
45,M,1:56:48,4:07:48
29,M,1:46:46,4:07:48
49,W,1:53:43,4:07:49
35,W,1:49:30,4:07:49
36,M,1:41:04,4:07:49
26,W,1:51:05,4:07:49
36,M,1:58:16,4:07:49
36,W,1:52:36,4:07:50
47,M,1:49:19,4:07:50
51,M,1:55:21,4:07:51
35,W,1:50:57,4:07:51
41,M,1:49:37,4:07:52
28,M,1:59:34,4:07:52
59,M,1:51:08,4:07:53
38,W,1:39:29,4:07:53
53,M,1:55:50,4:07:53
63,M,1:45:49,4:07:53
45,W,1:50:36,4:07:54
33,W,1:53:11,4:07:54
42,M,1:52:24,4:07:54
37,M,1:38:45,4:07:55
47,M,1:50:19,4:07:55
55,M,1:40:39,4:07:56
28,W,1:51:37,4:07:56
37,M,1:54:08,4:07:56
39,M,1:49:55,4:07:56
40,M,1:53:41,4:07:56
60,M,1:47:24,4:07:56
43,M,1:50:49,4:07:56
42,M,1:49:59,4:07:57
45,W,1:51:16,4:07:57
39,M,1:49:47,4:07:57
35,W,1:48:51,4:07:58
54,M,1:49:19,4:07:58
49,M,1:47:30,4:07:58
39,W,1:51:22,4:07:58
35,M,1:51:10,4:07:58
26,W,1:50:16,4:07:58
42,M,1:49:55,4:07:58
32,M,1:50:39,4:07:59
31,M,1:39:42,4:07:59
39,M,1:47:38,4:07:59
39,M,1:57:21,4:07:59
33,M,1:54:09,4:07:59
27,M,1:48:12,4:08:00
46,M,1:42:53,4:08:00
27,W,1:52:19,4:08:00
43,M,2:02:38,4:08:00
33,W,1:52:39,4:08:00
34,M,1:45:54,4:08:00
34,M,1:48:44,4:08:01
27,M,1:49:35,4:08:01
38,M,1:53:44,4:08:02
46,M,1:44:32,4:08:02
38,M,1:35:57,4:08:03
31,M,1:58:46,4:08:03
37,M,1:51:40,4:08:04
53,M,1:55:09,4:08:04
40,M,1:59:24,4:08:04
45,M,1:55:40,4:08:05
49,M,1:48:46,4:08:05
42,W,1:52:08,4:08:06
22,W,1:40:41,4:08:06
28,M,1:47:36,4:08:06
46,W,1:53:40,4:08:06
53,M,1:43:47,4:08:07
41,W,1:45:12,4:08:07
35,W,1:48:03,4:08:07
22,M,1:51:49,4:08:07
24,M,1:52:10,4:08:07
32,W,2:00:47,4:08:07
37,M,1:58:11,4:08:08
43,W,1:43:28,4:08:08
38,M,1:45:41,4:08:08
42,M,1:44:43,4:08:08
20,M,1:45:45,4:08:08
30,M,1:52:17,4:08:08
43,M,1:49:29,4:08:09
42,M,1:42:16,4:08:09
56,W,2:01:43,4:08:09
31,W,1:56:05,4:08:09
42,W,1:51:51,4:08:10
39,M,1:51:42,4:08:10
54,M,1:54:51,4:08:11
39,W,1:53:47,4:08:11
42,W,1:51:24,4:08:11
53,M,1:49:28,4:08:11
26,W,1:53:31,4:08:11
28,M,1:48:56,4:08:11
45,M,1:50:48,4:08:11
38,M,1:47:27,4:08:12
41,W,1:49:04,4:08:12
47,M,1:56:41,4:08:12
33,M,1:50:12,4:08:12
36,M,1:36:11,4:08:12
31,M,1:54:34,4:08:13
36,M,1:51:07,4:08:13
33,M,1:45:20,4:08:13
47,M,1:55:43,4:08:14
40,M,1:55:07,4:08:14
48,M,1:48:55,4:08:14
54,M,1:48:14,4:08:14
46,M,1:49:08,4:08:15
62,M,1:47:26,4:08:15
28,W,1:51:35,4:08:16
50,M,1:40:49,4:08:16
26,M,1:40:48,4:08:16
42,M,1:50:53,4:08:17
25,M,1:43:07,4:08:17
52,M,1:50:49,4:08:17
41,M,1:52:28,4:08:17
41,W,1:48:14,4:08:17
41,M,1:51:27,4:08:18
48,M,1:50:44,4:08:18
25,W,1:50:28,4:08:19
48,W,1:49:40,4:08:19
43,M,1:54:31,4:08:19
55,M,2:04:24,4:08:19
31,M,1:53:36,4:08:20
25,M,1:51:14,4:08:20
31,W,1:51:09,4:08:20
43,W,1:58:23,4:08:20
27,W,1:55:30,4:08:21
32,M,1:58:02,4:08:21
39,W,1:57:50,4:08:21
46,M,1:48:00,4:08:21
44,W,1:55:04,4:08:21
32,M,1:49:15,4:08:22
53,M,1:51:08,4:08:22
41,M,1:42:41,4:08:22
34,M,1:53:59,4:08:22
43,W,1:58:05,4:08:22
30,M,1:45:47,4:08:22
44,W,1:52:04,4:08:23
38,W,1:51:14,4:08:23
29,M,1:50:08,4:08:23
45,W,1:48:27,4:08:23
28,W,1:49:41,4:08:23
46,M,1:51:59,4:08:23
46,M,1:56:21,4:08:23
38,W,1:50:44,4:08:24
46,M,1:51:40,4:08:24
31,M,1:51:05,4:08:24
41,M,1:51:57,4:08:24
54,M,1:45:23,4:08:24
40,M,1:54:29,4:08:24
36,M,1:51:35,4:08:25
41,W,1:52:46,4:08:26
67,M,1:48:14,4:08:26
32,W,1:51:56,4:08:26
52,M,1:46:17,4:08:26
37,M,1:50:23,4:08:26
27,W,1:49:30,4:08:26
43,M,1:39:42,4:08:27
45,M,1:50:44,4:08:27
41,M,1:50:19,4:08:27
48,M,1:49:02,4:08:27
47,W,1:48:51,4:08:27
25,W,1:52:15,4:08:28
48,M,1:47:49,4:08:28
35,M,1:47:05,4:08:28
51,M,1:56:57,4:08:28
40,M,1:52:07,4:08:28
44,W,1:40:24,4:08:29
46,M,1:46:17,4:08:29
34,M,1:52:58,4:08:30
45,W,1:51:03,4:08:30
32,M,1:48:44,4:08:30
41,M,1:43:16,4:08:30
33,M,1:48:05,4:08:31
28,M,1:58:04,4:08:32
48,M,1:45:37,4:08:32
59,M,1:49:39,4:08:32
27,M,1:46:34,4:08:34
39,M,1:48:55,4:08:34
34,M,1:52:33,4:08:34
41,M,1:51:39,4:08:34
32,W,1:53:36,4:08:34
35,W,1:52:24,4:08:35
38,M,1:52:53,4:08:35
56,M,1:50:27,4:08:36
39,M,1:45:28,4:08:36
43,M,1:44:10,4:08:36
38,M,1:49:57,4:08:36
34,M,1:51:13,4:08:36
38,W,1:51:12,4:08:36
42,M,1:47:57,4:08:37
46,M,1:48:35,4:08:37
26,W,1:49:01,4:08:38
60,M,1:50:55,4:08:38
34,M,1:53:15,4:08:38
37,M,2:00:32,4:08:39
38,M,1:50:55,4:08:39
47,W,1:51:13,4:08:39
32,M,1:51:58,4:08:40
41,M,1:44:04,4:08:40
38,M,1:54:07,4:08:40
43,M,1:48:50,4:08:40
36,M,1:54:11,4:08:41
34,M,1:46:26,4:08:41
33,M,1:40:40,4:08:41
35,M,1:46:01,4:08:41
54,M,1:52:03,4:08:41
32,W,1:56:30,4:08:42
55,M,1:45:40,4:08:42
36,M,1:48:52,4:08:42
30,W,1:50:28,4:08:43
46,M,1:52:14,4:08:43
37,M,1:46:24,4:08:44
26,M,1:49:15,4:08:44
35,M,1:46:31,4:08:44
31,M,1:56:46,4:08:44
47,M,1:53:33,4:08:44
35,M,1:54:26,4:08:45
37,W,1:54:04,4:08:45
41,M,1:42:32,4:08:45
33,W,1:48:11,4:08:46
54,M,1:55:08,4:08:46
35,W,1:54:14,4:08:46
44,W,1:53:18,4:08:46
27,M,1:44:41,4:08:46
42,M,1:48:04,4:08:46
27,W,1:52:58,4:08:47
51,M,1:49:24,4:08:47
45,M,1:45:43,4:08:47
33,M,1:47:31,4:08:47
28,M,1:51:16,4:08:47
23,M,1:39:20,4:08:47
43,M,1:48:45,4:08:47
32,M,1:54:46,4:08:47
55,M,1:56:53,4:08:47
43,M,1:47:30,4:08:48
64,M,1:48:54,4:08:48
45,W,1:49:00,4:08:48
28,M,1:49:02,4:08:48
31,M,1:55:51,4:08:49
28,M,1:52:04,4:08:49
36,M,1:48:27,4:08:49
28,M,1:55:21,4:08:49
34,M,1:45:39,4:08:49
62,M,1:47:05,4:08:49
59,M,1:54:15,4:08:49
34,W,1:47:45,4:08:49
42,M,1:51:40,4:08:49
23,W,1:52:15,4:08:49
23,M,1:53:10,4:08:50
31,M,2:03:24,4:08:50
32,W,1:52:32,4:08:50
39,M,1:49:48,4:08:51
49,M,1:52:27,4:08:51
34,M,1:47:18,4:08:51
54,M,1:51:43,4:08:51
49,M,1:49:56,4:08:51
47,M,1:50:47,4:08:51
39,M,1:44:23,4:08:51
45,W,1:52:40,4:08:51
37,M,1:47:26,4:08:52
53,M,1:51:40,4:08:52
37,M,1:49:05,4:08:52
40,M,1:42:03,4:08:53
40,M,1:48:03,4:08:53
45,M,1:49:33,4:08:53
34,M,1:47:19,4:08:53
41,M,1:50:44,4:08:54
47,W,1:51:00,4:08:54
31,M,1:48:07,4:08:54
31,W,2:00:49,4:08:55
31,W,1:53:42,4:08:55
28,M,1:53:13,4:08:55
44,M,1:43:14,4:08:55
43,M,1:53:52,4:08:55
42,M,1:56:29,4:08:57
25,W,1:44:04,4:08:57
31,M,1:53:21,4:08:57
49,M,1:53:49,4:08:57
50,M,1:55:29,4:08:57
31,M,1:49:09,4:08:58
28,M,1:48:29,4:08:58
47,W,1:49:42,4:08:58
53,M,1:53:16,4:08:58
48,M,1:55:59,4:08:58
50,M,1:52:48,4:08:58
30,M,1:48:01,4:08:58
52,M,1:50:36,4:08:58
35,M,1:50:12,4:08:59
30,M,1:56:59,4:08:59
36,M,1:47:04,4:08:59
52,M,1:54:33,4:09:00
50,M,1:47:53,4:09:00
44,M,1:50:20,4:09:00
38,M,1:38:44,4:09:01
71,M,1:55:49,4:09:01
32,W,1:48:48,4:09:01
41,M,1:53:55,4:09:01
29,M,1:55:34,4:09:01
32,W,1:54:32,4:09:02
44,M,1:51:22,4:09:02
35,M,1:58:53,4:09:02
45,M,1:54:20,4:09:02
26,M,1:52:12,4:09:03
26,W,1:56:13,4:09:03
25,M,1:52:38,4:09:04
32,W,2:00:23,4:09:04
29,M,1:47:09,4:09:04
43,M,1:43:54,4:09:04
51,M,1:54:30,4:09:04
33,W,1:48:34,4:09:05
35,W,1:54:40,4:09:05
45,M,1:51:01,4:09:05
49,W,2:05:39,4:09:05
36,W,2:02:50,4:09:05
28,W,1:52:20,4:09:05
49,M,1:53:07,4:09:05
33,M,1:41:33,4:09:05
42,M,1:50:53,4:09:06
34,M,1:51:51,4:09:06
40,M,1:53:28,4:09:06
35,W,1:49:16,4:09:06
28,M,1:50:54,4:09:06
38,M,1:55:17,4:09:07
56,M,1:53:10,4:09:08
66,M,1:49:03,4:09:08
45,M,1:49:38,4:09:09
43,M,1:52:00,4:09:09
48,M,1:40:07,4:09:09
25,W,1:56:05,4:09:09
26,M,1:33:54,4:09:09
43,W,1:51:40,4:09:10
55,M,1:55:12,4:09:10
34,M,1:48:11,4:09:10
52,W,2:01:42,4:09:11
42,W,2:03:38,4:09:11
39,M,1:45:41,4:09:11
30,M,1:50:49,4:09:11
38,M,1:42:53,4:09:11
49,M,1:50:11,4:09:11
35,M,1:51:57,4:09:11
35,W,1:49:59,4:09:12
63,M,1:48:00,4:09:12
32,M,1:54:14,4:09:12
32,M,1:52:39,4:09:12
20,M,1:50:20,4:09:12
43,W,1:55:24,4:09:13
51,M,1:53:22,4:09:13
46,W,1:48:43,4:09:13
33,M,1:50:22,4:09:14
39,M,1:52:42,4:09:15
36,M,1:47:00,4:09:15
55,M,1:50:38,4:09:15
27,W,1:52:49,4:09:15
48,M,1:50:45,4:09:15
34,M,1:43:02,4:09:15
57,M,1:49:59,4:09:16
38,W,2:01:05,4:09:16
47,M,1:49:45,4:09:16
24,M,1:54:27,4:09:16
32,M,1:49:51,4:09:16
37,M,1:56:01,4:09:17
49,W,1:52:22,4:09:18
36,M,1:54:34,4:09:18
54,M,1:57:28,4:09:19
31,M,1:54:30,4:09:20
56,M,1:52:25,4:09:20
32,W,1:44:25,4:09:20
52,M,1:49:46,4:09:21
54,M,1:48:35,4:09:22
37,M,1:55:33,4:09:22
25,M,1:42:31,4:09:23
50,M,1:49:18,4:09:23
39,M,1:49:33,4:09:24
41,M,1:50:28,4:09:24
32,M,1:45:08,4:09:24
38,W,1:49:32,4:09:26
24,W,1:58:01,4:09:26
46,M,1:50:01,4:09:27
24,W,1:48:14,4:09:27
36,M,1:55:57,4:09:27
37,M,1:46:13,4:09:28
48,M,1:46:48,4:09:28
38,M,1:48:33,4:09:29
52,M,1:55:47,4:09:29
38,W,1:47:43,4:09:30
54,M,1:51:48,4:09:30
31,W,1:48:39,4:09:30
42,M,1:51:18,4:09:30
36,M,1:49:11,4:09:30
56,M,1:53:24,4:09:30
39,M,1:48:22,4:09:30
47,M,1:49:18,4:09:31
41,W,1:55:44,4:09:31
48,M,1:46:16,4:09:31
40,M,1:54:25,4:09:31
38,M,1:53:21,4:09:31
39,M,1:51:02,4:09:32
26,M,1:50:18,4:09:32
42,M,1:54:37,4:09:32
50,M,1:50:11,4:09:32
29,W,1:57:42,4:09:32
58,M,1:54:20,4:09:32
49,M,1:53:11,4:09:32
47,W,1:46:16,4:09:32
22,W,1:53:00,4:09:33
40,M,1:52:54,4:09:33
51,W,1:51:37,4:09:33
54,M,1:53:19,4:09:33
47,M,1:54:25,4:09:34
40,W,1:57:00,4:09:34
35,W,1:50:05,4:09:34
45,M,1:39:31,4:09:34
47,M,1:48:55,4:09:34
42,W,1:48:58,4:09:35
32,W,1:50:26,4:09:35
45,M,1:54:20,4:09:35
39,M,1:48:54,4:09:36
28,M,1:28:47,4:09:36
41,W,1:53:56,4:09:36
47,W,2:07:58,4:09:36
49,M,1:53:48,4:09:36
25,W,1:39:22,4:09:37
47,M,1:46:26,4:09:37
41,M,1:54:01,4:09:37
33,W,1:56:14,4:09:37
45,M,2:01:07,4:09:37
